Book,Chapter,Verse,Scripture
55,3,5,"Áhatinehikomo éxokeovo yónea êgereja, itea ya kixoku itúkeovo, iyúseotimo ákoyea aínamapo xoko Itukó'oviti koane ákoyea xunako Itukó'oviti ya xokóyoke.<CM>Yahíkuxipa ne xâne kuteâti."
55,3,6,"Vo'oku xapákukehiko, ápe hóyeno kopoé'akoti íhikaxea, koyúhoti itúkeovo ovoxe Itukó'oviti, yonotímaka xapa ko'óvokutihiko. Itea ako eápa ko'óvokuti ákoyea itúkapu páhoe Itukó'oviti. Yane ápe senóhiko ákoti oríko íteokono ya ihíkauvoti kuteâti. Yoko aínovo sêno ákotimaka yumaxápu pahúnevo, koane kutí koe ákau ne ákoti tôpi kó'iyeovoku váhere âha kíxeova."
55,3,7,"Enepone senóhiko, kóyekune ápeyea ihíkauvoti kámokenone, itea ako itápana isóneu éxea koêku ne koati kaná'uti kixovókuti íhae xoko Itukó'oviti."
55,3,8,"Yoko kuteâti kíxoaku Njáni yoko Njámbre okôpo Muîse mekúke, énomonemaka kíxoaneye nekôyohiko okópea ne koati kaná'uti kixovókuti íhae xoko Itukó'oviti. Aínovo hóyeno koati pahukóvoti isóneu, ákotinemaka hakâ ne kaná'uti hó'e ûti."
55,3,9,"Itea ákomo ítonehiko itúkea, vo'oku iyuseînotimo uhá koeti xâne itúkeovohiko ákoti isóneu, kuteâtimaka koeku iyúseyea mekúke ákoyea aúnati ítuke neko Njáni yoko Njámbre.<CM>"
55,3,10,"<TS1>Iháyu'iko Timóti ne Poûlu koane enékoamaka<Ts>Kene îti Timotí, koati hekoâti ne ínzikaxeopike, yoko ngixoku indúkeovo, koánemaka ne ânja indóponea ikéneke Itukó'oviti. Koati hekoâtimaka ne ngixoku ngúveovo Itukó'oviti, yoko ngixoku ngóxuna'ixeovo ikéneke Vúnae ákoti amuyá'i inzóneu. Haina póhutine, itea koánemaka ngixoku ákoyea omótovo ongovo po'ínuhiko xâne, koáne ngixoku indúkea ra itukéti, indoâti uhá koêti ákoti aungápapu ingéne."
55,3,11,"Yéxoamaka koêku ne okopónuti, yoko ngixoku ngoítoponeovo kotíveti, kuteâti ngixókonoku yaneko óveangu ya Antiokíya, Íkoniu yoko Lístara. Koati ákoti tôpi kó'iyeovoku kotíveti koekúti véngoku, itea koítovonu Vúnae ya uhá koêti."
55,3,12,"Yoko uhá koeti xâne kahá'ati pónea kixoku itúkeovo ikéneke Kristu Jesus, koitóponovotimo kotíveti."
55,3,13,"Itea enepone xâne vaheréxoti kixoku itúkeovo, koáne ne itûkoheovotihiko, tumúnemo yóno váherexea ítuke koane aúpu'ikea, koane itúkeovomaka aúpu'iu po'ínuhiko xâne."
55,3,14,"Kene îti Timotí, ípihea tumúne héki ne ihíkauvoti íhikexokonoke, enepone é'exo kíxene itúkeovo kaná'uti, yexoâtimaka itukóvotiye ne ihíkaxopeati."
55,3,15,"Vo'oku ukeátine itikóvoiko kalivôno, yéxoane ne sasá'iti emo'u Itukó'oviti, enepone porexópiti yéxi kixeku ítivo ya pehúnevo koeku kívivo Kristu Jesus."
55,3,16,"Yoko uhá koeti yutoxóvoti emó'uke Itukó'oviti, aínovo koati ukeâti isóneuke Itukó'oviti, epó'oxo koati ênoti itópoinovike, vo'oku íhikaxovi, koane ípikovi vitúkea váhere. Éxokovimaka pahúnevo ûti yoko íhikaxovi kixoku pónea uti vítuke,"
55,3,17,"motovâti ákoyea pó'onexeovoke ne ovoxe Itukó'oviti, itea itúkeovo ímotokenaxeake Itukó'oviti ya uhá koeti únati ítuke.<CM>"
55,4,1,"<TS1>Ixikó'okono Timóti ákoyea âka koyúhoyea emo'u Itukó'oviti<Ts>Ya iháke Itukó'oviti, koáne ya iháke Kristu Jesus, enepone exókopatimo yonópoku uhá koeti xâne, kúteane ne âvoti ivakápu, koánemaka ne ivokóvotine, yaneko aukápapune, natixánemaka,"
55,4,2,"énomone ya ihákehiko injíko'okopi keyúhoyi emo'u Itukó'oviti. Yusíkoti unátiyea kaxena koyúhoyeovo, áko'o ákoyea koati unátiyea, konókoti usó kéyeyi keyúhoyi. Pehúka ponópea ítuke ne xâne pahukóvoti. Konókotimaka seyá'iki koane yenéki. Yokóyuhoinoamaka nókone kó'iyea, ákoti imaxovó ixêa, xaneâtimaka keúhapu'ikinoa koêku ne ihíkauvoti hókone ûti."
55,4,3,"Vo'oku simóvotimo káxe ákoyeakunemo akáha'a xanéhiko kámea ra koati ponóvoti ihíkauvoti. Haramo hokóne, koêkuti úhepune itúkea, koane ihaxíkotimo xokóyoke ihíkaxotihiko koekúti kuteati âha kámea."
55,4,4,"Vo'oku ákonehikomo akáha'a kámea ra kaná'uti kixovókuti íhae xoko Itukó'oviti, itea koyuhóheovoti, énomonemo ivávako.<CM>"
55,4,5,"Kene îti Timotí, itíkapu éxoti kixoku itúkea isóneu ya uhá koeti koekúti. Itíkapumaka itoti uhá koeti tiú'iti koekúti simópiti. Yokóyuhoponoamaka xapa xâne ne inámati ihíkauvoti koyúhoti koeku Jesus. Heú íxeamaka itíki ne itukéti pónepike Itukó'oviti itíki.<CM>"
55,4,6,"<TS1>Koyuhôa Poûlu ákoyeane ahíkapu ivókovope<Ts>Kene ûndi, énjoa yé'exeovone kaxena mbihópope xoko Itukó'oviti. Enepo ngaepékakana, avakápu indína vo'oku indúkea ítuke Itukó'oviti, enepone ivóngeovo, kutí koetímo ominókono ikó'iparaxokonoke ne Itukó'oviti."
55,4,7,"Enepone únati itukéti ítukexeonuke Vúnae, ngóxuna'ixovone indúkea kuteâti koeku kóxuna'ixeovo húndaru. Ngoúsexoane ne ahá'inonu Itukó'oviti indúkea, ákoti kurí injâ ne ngúveovo Itukó'oviti."
55,4,8,"Hukinóvoti ápeyea íparaxeonuke Itukó'oviti kuxopónuti vo'oku póneovo ngixoku indúkeovo. Porexónoatimo Itukó'oviti yaneko káxe okomómopane ne kixoku vitúkeovo, uti xâne, noíxoti unátiyea, áko'o ákoyea aúnati ne vítuke. Yoko koati ponóvotimo kíxoaku Itukó'oviti ne uhá koeti xâne. Hainamo póhutine ûndi ko'ipâramo, itea koánemakamo ne uhá koeti po'ínuhiko xâne kohuxóvatine símeovo kaxena aúkopovope Vúnae.<CM>"
55,4,9,<TS1>Ako kuríka Itukó'oviti ne Poûlu yaneko kurikôa ha'ínehiko.<Ts>Yapásika ákoyea yokó'okori kinó'oki njokóyoke.
55,4,10,"Vo'oku kurí kixónune ne Ndéma, pihópone ya Tesálonika. Koáhati yupihóvoti ákoyea omótova okóvo ne kixovókuti yara kúveu mêum. Kene Kerésenti pihóne Ngalásea. Kene Títu, Ndaumásea yóno."
55,4,11,"Poéhane Lúka ra njokóyoke. Enepo kina'áka yâkeneye, yaxénamo ne Márku, vo'oku koati ininjoâti itúkeovo únati huvo'óxonuti yara itukétike."
55,4,12,"Kene Tíkiku, mbahúkoane ya Éfezu."
55,4,13,"Enepo kina'áka, yamínanamo ne ngápana, ngúre ya Torôadi óvokuke Kárpu, koánemaka ne koyuhópetihiko, ínapoxo ne yutoéti yane koati kalísoti koyuhópeti.<CM>"
55,4,14,"Yupíhova váherexea ítukeinonu ne Alíxandere, enepone ko'ítuketi havâva, itea itukópinoatimo Itukó'oviti ésa'i ne váhere ítukeinonuke."
55,4,15,"Neíxipa nê'e, vo'oku yupíhova kótiu'ikea omíxone okópea uhá koeti yûnzo yanekôyo.<CM>"
55,4,16,"Yaneko inúxoti yûnzo yuhoíkovokutike, enepo ngoyuhôa ákoyea akána'u emó'u ne puvónutihiko, ako ápahuina kotixónuti. Kurí kixónuhiko uhá koêti. Ngúxoa ákoyeamo itúkapina Itukó'oviti ésa'i ne kuríkeonuhiko."
55,4,17,"Itea kóyeane huvó'oxeonu Vúnae, koxunákonuti motovâti heú ngíxea ngoyúhoyea emó'u xapa xâne, kutí'inoke kamoâti uhá koeti ákoti itukapu jûdeu. Énomonemaka koitóvonu ya koati koímaiti kixovókuti, kutí koe indeóvoti paho líyaum."
55,4,18,"Koane koitóvonutikomakamo ya uhá koeti váhere koekúti, epó'oxo omopónutimo xoko natíxoku vanúkeke ákoyeakunemo yuvónuti. Iháyu'ikakana Itukó'oviti ya uhá koeti káxe ákoti hunókoku. Ákoyeneyeoxo.<CM>"
55,4,19,"<TS1>Pahuko inákurukeovo po'ínuhiko kutípoti Jesus ne Poûlu<Ts>“Inákurukovopine Poûlu” íxinenumo Pirísila yoko Ákila, koánemaka uhá koeti óvokuke Onezífuru."
55,4,20,"Ôvane ya Koríntu ne Erástu. Kene Torófimu, ka'aríneti yaneko imbuhíkea Milêtu."
55,4,21,"Yéhaka kinó'oki njokóyoke tumúneke kaxena kásati. Yúhoikopi Eûbulo koánemaka Purudénti, yoko Línu, koane Kalaûtea yoko uhá koeti po'ínuhiko ûti xoko Jesus yâye.<CM>"
55,4,22,"Timotí, itúkapu Vúnae ovóheixo xikóyoke.<CM>Itúkapumaka hána'itike seánakopi Itukó'oviti yóvoheixonoe.<CM>Hunókokune.<CM>"
56,1,1,"<TS1>TÍTU<Ts><TS2>Yútoe Poûlu páhoe xoko Títu<Ts>Yundóxinopea ra koyuhópeti, undi Poûlu, undi ovoxe Itukó'oviti. Undímaka ápostulu, páhoe Jesus Kristu koyúhoyea emó'u xapa xâne, maka ukápanane ne koati kaná'uti kuveóvoti Itukó'oviti, kuteâti kúveova kasása'iupo, enepohikone noívokoe, koáne, maka ukápanane exoâti ne kaná'uti kixovókuti, enepone hókone xâne teyoti Itukó'oviti,"
56,1,2,"enepone porexó'oviti ápeyea kúxoixone ûti xoko Itukó'oviti vópeamo xokóyoke ákotine hunókoku, véxone koúsokeovomo, kuteâtimaka koyúhoyea Itukó'oviti kó'iyeanemoye tumúneke ápeyea ra mêum. Yoko ako semékekexa ne Itukó'oviti, koati kaná'uti ne yûho."
56,1,3,"Simovóne koati kaxéna, koúhapu'ikokono neko emó'u, enepone ngoyúhone xapa xâne, páhoenonu ngoyúhoyea ne Itukó'oviti, enepone Koitóvoviti.<CM>"
56,1,4,"Yundóxinopea ra koyuhópeti Titú, iti kutí ngíxone nje'éxa ya xoko Jesus koeku poéhayeane ne kuvóvone ûti.<CM>Itúkapu hána'itike seánakopi Itukó'oviti, Ha'a ûti, yoko Jesus Kristu, Koitóvoviti, yovóheixo, koane úhepetike isoneûti ukeâtimaka xokóyoke.<CM>"
56,1,5,"<TS1>Ítuke Títu ya Keréta<Ts>Nguríkinopike ya Keréta Titú, ngaha'aînopiti kéyuseyi ne uhá koeti konokóvotikoya, yoko itíkinoamaka inuxínoati ne itukéti imokóvokutike ya póhutihiko pitivóko, kuteâti yunzó'inopi yanekôyo."
56,1,6,"Enepohikone inuxínoati ne itukéti, konókoti itúkeovo xâne ákoti évekinokonoku emó'uinokono ápeyea váhere ítuke, koane ákoyea apí'a yêno. Kene xe'éxaxapa, konókoti itúkeovo hokotímaka Jesus, ákotimaka itukoâti xêti itúkeovo váherehiko, itea itúkeovo kutípotihiko koane teyoti há'a yoko êno.<CM>"
56,1,7,"Vo'oku enepone inuxínotihiko itukéti ítukeke Itukó'oviti, konókoti itúkeovo ákoti évekinokonoku emó'uinokono ápeyea váhere ítuke. Ákomaka yusíka itúkeovo kapayásokopovoti koane í'imaikovo koyêti. Koáhati ko'ítuketi ítuke Itukó'oviti. Ákomaka yusíka énoyeovo kumá'am, áko'o itúkeovo ísukenati. Ákomaka yusíka ixómoyea ipúpakino isóneu kahá'ayea enó'iyea tiûketina."
56,1,8,"Itea konókoti ú'uso kóyeyea kátarakea koêkuti xâne simoâti óvokuke. Konókotimaka yuíxeovo itúkea únati, koane éxea kixoku pónea isóneu ya uhá koeti koekúti. Konókotimaka itúkeovo ponóvoti ya uhá koeti ítuke, koane itúkeovomaka teyoti Itukó'oviti ya uhá koeti koekúti, koane éxeamaka sayá'ikopeovo."
56,1,9,"Konókotimaka hókea ne ihíkauvoti íhikaxeovike hó'e ûti, enepone motóvoke kúveovokono, koane ákoyea itávakea nê'e, maka omótovane enékea po'ínuhiko xâne kónokea hókea ne koati ponóvoti ihíkauvoti. Konókotimaka éxokea pahúnevo ne xâne koyuhoâti ákoyea opónovo ne ihíkauvoti hókone ûti.<CM>"
56,1,10,"<TS1>Enekókono ne Títu vo'oku xâne ihíkaxoti koekúti ákoti akaná'u<Ts>Kó'inokeneye nékone itíki, vo'oku êno xâne kapayásokopovoti, itavókeati ne kaná'uti kixovókuti íhae xoko Itukó'oviti, áko'oneoxo xapákuke ne jûdeuhiko. Koati puvoti ápeyea pahukoâti, ina ihíkaxomaka koekúti ákoti itóponone. Koati ainóvoti aúpu'ikenatihiko."
56,1,11,"Konókoti pahúkeokono kóyunuhikeovo, vo'oku ápeyea ovokúti yónoheixokuhiko íhikaxea, yoko ítoa koésayu'ixea isóneu ne heú koeti ko'óvokutiya koeku íhikaxea koekúti mani ákoti yusîka íhikaxea, itukoâti namúkope tiûketi vo'ókuke."
56,1,12,"Xapákuke ne íhaehiko Keréta, ápe koati teyonéti hóyeno póhutine yutóxea kálihunoe xêti itúkovo. Yoko hara kôe yútoe: “Enepone xanéhiko íhae Keréta, koati kixóvokune itúkeovo semékenovo'iti. Kutí koéhiko ipúhokovoti hó'openo. Aínovomaka huléketi koane nípatihiko” kôe."
56,1,13,"Koati kaná'uteoxo yútoe nekôyo. Hákoikopo iyihíxoa seyá'iki neko xâne, maka opónovone hókea hó'e ûti,"
56,1,14,"koane hákonemaka yuixóva ne ihíkauvoti ákoti akaná'u, íhikaxone jûdeuhiko, koánemaka neko páhoenokono itúkea íhikaxoake xanéhiko itavókeati ne kaná'uti ihíkauvoti íhae xoko Itukó'oviti."
56,1,15,"Xoko xâne sasá'iti isóneu, uhá koe sasá'iyea xokóyoke. Kene xokóyoke ne ákoti asasá'i isóneu koáne ne ákoti kutípone, uhá koémaka ákoyea asása'i xokóyoke, vo'oku koati isayú'ixovoti ne isóneu, koane ákone oxéne eópea itúkeovo pahukóvoti."
56,1,16,"Koyuho éxea Itukó'oviti, itea ya kixoku itúkeovo éxokovo ákoyea éxa. Koati yupihóvoti váherexea kixoku itúkeovo. Koatímaka xâne ákotihiko itukâ ne páhoenovi Itukó'oviti. Ako ápahuina únati itukéti kuxokónoti yane kixoku itúkeovo.<CM>"
56,2,1,"<TS1>Koêku ne ponóvoti ihíkauvoti<Ts>Kene îti, Titú, hara íhikexa kixovókuti íhikaxovike hó'e ûti, enepone koati kaná'uti yoko ponóvoti ihíkauvoti."
56,2,2,"Íhikexa ne úsotine hóyenohiko kónokea éxea sayá'ikopeovo, koane kónokea itúkeovo teyonéti. Konókotimaka éxea kixoku pónea isóneu ya uhá koeti koekúti, yoko ákoyeamaka rará'ika ne kúveovo Itukó'oviti koane xuná'iyeamaka ne ákoyea omótovo okovo po'ínuhiko xâne, yóko'o ne yuíxeovo hókea Itukó'oviti, ákoti kurí ixâ."
56,2,3,"Kúteanemaka ne úsotine sêno, íhikexamaka kónokea itúkeovo koyúseovoti ya uhá koeti kixoku itúkeovo, ákotimaka itukapu ítukenati xêti po'ínu. Ákomaka yusíka itúkeovo yómoti xúnati ekâti, itea konokoâti itúkeovo ihíkaxoti únati koekúti."
56,2,4,"Yanê'e, motovâtimo éxokea inámatiko sêno ínati ko'îma kónokea ákoyea omótovo okovo îma yoko xe'éxaxapa."
56,2,5,"Íhikexamaka kónokea itúkeovo éxoti kixoku pónea isóneu ya uhá koeti koekúti, koane kónokea itúkeovo sasá'iti isóneu, yoko éxeamaka kixoku itúkea nókone itúkea kúveu óvoku. Konókotimaka itúkeovo itípakovoti koane teyoti îma, ákoti kapayásakinapa, maka hákone oxéne koémoke'eyeokono emo'u Itukó'oviti vo'oku kixoku itúkeovo.<CM>"
56,2,6,"Kúteanemaka ne homoêhouhiko, yenéka, motovâtimaka itúkeovo éxoti kixoku itúkea isóneu ya uhá koeti koekúti."
56,2,7,"Itíkapu motovâti hókeokono kixoku itúkeovo ya uhá koeti koekúti. Enepo ihíkexa, yéxakapu ákoyea itíkaheapu, yuixóvotimaka ítukexeokonoke ákoti okomóhi."
56,2,8,"Enepo yokoyúho, itúkapu emo'úti motovâti huvó'oxea po'ínuhiko xâne keyúho, maka hákone évekinopiku váherexea yuhó'inopi ne koêkuti xâne, epó'oxo maka teyáne ne okopó'oviti vo'oku ákoyea évekinoviku yûho koémoke'eyeovi.<CM>"
56,2,9,"Kene ya xoko apêti pátarauxa, yéxaka ákoyea omótova kapáyasokinovo pátarauxa. Konókoti itúkeovo kutípoti ya uhá koeti koekúti, motovâti úhepeyea isóneunoa pátarauxa. Ákomaka yusíka itúkeovo yumópokenati."
56,2,10,"Hákomaka omêxo, itea éxakapu itúkeovo kuvovóneti ya uhá koeti kixoku itúkeovo, maka ínixane po'ínuhiko xâne, ya uhá koeti koekúti, motókeyea iháyu'ikeokono ne ihíkauvoti íhikaxeovike Itukó'oviti, enepone Koitóvoviti.<CM>"
56,2,11,"<TS1>Hána'iti seánakovi Kristu<Ts>Vo'oku urápu'ine ne hána'iti seánakovi Itukó'oviti, ene kutí'inoke motovâti íteova uhá koeti xâne ne pahúnevo."
56,2,12,"Enepora hána'iti seánakovi Itukó'oviti, ixíko'okovi kónokea kuríkopea ûti ne váhere kixoku vitúkeovo, koánemaka ne ixómoyea yónoheixoa visóneu ne koekútihiko yara kúveu mêum, maka vitúkapune éxoti kixoku itúkea isóneu ya uhá koeti koekúti, koane opónovonemaka kixoku vitúkeovo, koane teyánemaka uti Itukó'oviti koeku vápeyea yara kúveu mêum."
56,2,13,"Énomone kónoko kó'iyeaneye ûti koeku kúxoixea ûti koúsokeovo ne kúxone ûti, enepone kutí'inoke apêtimo koati únati koeku ûti. Énomone ne koútata'ixovope itúkeovo koati hána'iti ihayú'iuti ne êno teyonéti Itukó'oviti koane Kristu Jesus, enepone Koitóvoviti."
56,2,14,"Énomone ivokínovovi yanekôyo motovâti koíteovovi ya uhá koeti vaherévokoti, koane kasása'ikopeovi, itukópoviti xanéna koati ú'uso koyêti itúkea únatinoe koekúti.<CM>"
56,2,15,"Yokóyuhoa ra koekútihiko. Ixíke'aka koane seyá'ika, yexókovoti ápeyea xunakóti pónepike Itukó'oviti kíxineye. Hako sikêa ápeyea ákoti itúkoake ne yiûho.<CM>"
56,3,1,"<TS1>Nókone kó'iyea ne kutípoti Jesus<Ts>Ixíke'aka ne xanéhiko kónokea téyea ne tutíyehiko yóko'omaka ne payásotihiko xâne éxoti koeku ûti, koane kónokea itúkeovohiko kutipoâti. Usó ákoyemaka itúkea uhá koeti únati itukéti."
56,3,2,"Ako yusíka itúkea xêti po'ínuhiko xâne, koane ákomaka yusíka itúkeovo yumópokenati, itea konókoti itúkeovo itúpa'ikoti, exókovotimaka itúkeovo itípakovoti xoko uhá koeti xâne.<CM>"
56,3,3,"Vo'oku utímaka ákoti isóneu yanekôyoke, ákotimaka kutípone, koane pihohí koêti. Kutí koémaka uti ákau vaherévokoti yanekôyoke, ákoti víteovaku ne váhere visóneu koáne ne ákoti tôpi kó'iyeovoku koati váhere vâha vitúkea. Enepone kóyeku ûti itukovo káxe, poéhane vitúkea váhere yoko poé'aino visóneu po'ínuhiko xâne viyókeovati ítukevo, koane púveokono ûti yoko púveamaka ûti po'ínuhiko xâne."
56,3,4,"Itea enepo simovóne kaxena éxokeovi hána'iti seánakovi ne Itukó'oviti, enepone Koitóvoviti, koane éxokeovi hána'iti ákoyea omótovovi okóvo, uti xâne yara kúveu mêum,"
56,3,5,"koítovovine. Haina vo'oku ápeyea ponóvoti vítuke, itea vo'oku itúkeovo koati hána'iti ne seánakovi. Énomone koítinovovi ya xunákoke Sasá'iti Omíxone, enepone kasasá'ikopoviti koane iko'ínamakopoviti."
56,3,6,"Koati porexó'oveati Itukó'oviti ne Sasá'iti Omíxone, ákoti akamá'ayeovea, vo'oku ítukeinovi Jesus Kristu, enepone Koitóvoviti."
56,3,7,"Kixínovikeneye, motovâti vitúkeovo ikó'iparaxone Itukó'oviti ya koeku ponópeovi nonékuke ya hána'iti seánakovike, ko'ipârati ûti ne apéyeati ákotinemo hunókoku xokóyoke, enepone hána'iti kúxoixone ûti kó'oyene, véxone koúsokeovomo.<CM>"
56,3,8,"Koati motovâti kúveovokono ra ihíkauvoti. Ngahá'a kókoyuho kíxeixi ra koekútihiko, maka yuíxapuneoxo itúkea únati ne kutípotihiko Itukó'oviti. Enepora koekúti yúndoenopi, koati yupihóvoti unáko, koane koati hána'iti itópoinoke uhá koeti xâne itukoâti."
56,3,9,"Yahíkuxapipa ne xâne ixómoti yumopó'ixokoko vo'oku ihíkauvoti ákoti itóponone, kuteâti ne yutoéti kayumákoti iháhiko oxúnoekene jûdeuhiko ukeátine inâ turixóvo iyénoxapa. Kúteanemaka koêku ne yumopeôkokoti koane okopeôkokoti vo'ókuke koekútihiko yane Ponóvoti Kixovókuti yútoe Muîse, vo'oku ako huvá'axavi, koane koati ákoti itópoinovike."
56,3,10,"Seyá'ika ne xâne kopoé'akoti isóneu po'ínuhiko xâne kutí'inoke haxakeôvokokotihiko. Yoko enepo hákoti kutipópi api'âne seyá'ikoa, yahíkuxapipamaka."
56,3,11,"Vo'oku xâne kuteâti nê'e, yéxoane itúkeovo koati pahukóvoti isóneu, koane itúkeovo ovóheixoti pahunévotike, epó'oxo koati iyúseoti motókeyea ipíhoponeokono vo'oku kixoku itúkeovo.<CM>"
56,3,12,"<TS1>Hunókoku yútoe Poûlu yoko ixíko'okoke Títu<Ts>Enepo mbahukâne ne Átema xikóyoke áko'o itukapu Tíkiku, yéhakapumo kinó'oki ya Nikópoli yokótumonexinu, vo'oku ngoúsokoane ne inzóneu óveangonemoya xapa kaxena kásati."
56,3,13,"Hivá'axa ne Nzéna, enepone adevôgadu, koánemaka ne Ápolu, maka hákone konokóvoti xokóyoke."
56,3,14,"Kene ra po'inu ûti xoko Jesus yâko, konókoti éxeahiko yuíxeovoxo itúkea únati, motovâti huvó'oxea po'ínuhiko xâne apêti nókone, koane enó'iyea únatinoe koekúti ítone itúkea.<CM>"
56,3,15,"Yúhoikopi ne uhá koeti nza'íne yâye. Yíhaikinanu uhá koeti kutípoti Kristu yâko xikóyoke ákoti omotóvovi okóvo, ûndi yoko nza'ínehiko.<CM>Itúkapu hána'itike seánakovi Itukó'oviti yóvoheixo, uhá ketínoe.<CM>Hunókokune.<CM>"
57,1,1,"<TS1>FILÉMOM<Ts><TS2>Yútoe Poûlu páhoe xoko Filémom<Ts>Yundóxinopi, undi Poûlu, undi iká'aeti vo'oku ngoyúhoyea koeku Kristu Jesus. Anéyemaka njokóyoke ne Timóti, po'inu ûti xoko Vúnae. Pahúkinopea ûti ra koyuhópeti Filemóm, iti ákoti omotóva vokóvo, iti po'i huvo'óxovitimaka yara itukéti ítukexeovike Vúnae."
57,1,2,"Pahúkinoamaka uti vemó'u ne Áfea, mokexa ûti ya xoko Vúnae yóko'omaka ne Ákipu, po'inu ûti, koxuná'ixovoti ítukeke Itukó'oviti kuteâtimaka ûti, koánemaka ne uhá koeti ho'uxínovotihiko ítuke Itukó'oviti yóvokuke.<CM>"
57,1,3,"Itúkapu hána'itike seánakopi Itukó'oviti, Ha'a ûti, yoko Vúnae Jesus Kristu yóvoheixonoe, koánemaka ya úhepetike isoneûti ukeâti xokóyoke.<CM>"
57,1,4,<TS1>Elóke okovo Poûlu vo'oku kixoku kúveovo Itukó'oviti ne Filémom<Ts>Íngoroixovo xoko Itukó'oviti ve'ókuke Filemóm. Kóyekune puyákeovopi ongóvo indûko orásaum.
57,1,5,"Vo'oku kóyekune eyéngoxeopi ákoyea omótova yokóvo ne uhá koeti kasása'iupo Itukó'oviti, koane itíkivomaka koati kuvóvoti Vúnae Jesus."
57,1,6,"Enepone ákoyea iháxakea iséneu ya visóneu ikéneke Vúnae vo'oku kitípi Jesus kuteâtimaka ûti, émbemo Itukó'oviti itúkeovo énomone kutí'inoke inamá'axoti kuri'úxovo yéxi koêku ne uhá koeti únatinoe koekúti ukeâti xoko Itukó'oviti koeku hókea uti Kristu."
57,1,7,"Mbo'inú, koati ike'élokexoti ongóvo, koane keuhépekopoti inzóneu vo'oku kixeku ákoyea omótovo yokovo po'inu ûti xoko Vúnae. Koáhati keuhépekopoti isóneu po'ínuhiko ûti, kasása'iupo Itukó'oviti, vo'oku kíxeaku hivó'oxi.<CM>"
57,1,8,"<TS1>Épemoa Poûlu ne Filémom kóseanayea Ónezimu<Ts>Koeku kó'iyeaneye ûti ikéneke Kristu, ákoni ndéya ponó ngíxea mbahúkeopi itíki koati nokonéti itúkeokono."
57,1,9,"Itea vo'oku ákoyea omótovopi ongóvo, émbemopi itúkeovo ya unákoke iséneu itíki ra anjá'inopi, undi Poûlu, undi yékoteno, undi iká'aetimaka kó'oyene vo'oku ngoyúhoyea koeku Kristu Jesus."
57,1,10,"Yoko enepone anjá'inopi itíki, koati vo'oku Ónezimu, enepone kutí ngíxone nje'éxa ikéneke Kristu, enepone índone hokópea Vúnae koeku óvonzeixea ika'ákovokutike."
57,1,11,"Eneponê'e, énjoa ákoyea itópoinopike yanekôyoke, itea kó'oyene koati apêti itópoinonuke koánemaka itópoinopike.<CM>"
57,1,12,"Kó'oyene mbahukópatimo xikóyoke Filemóm. Yoko kutí koe imarékoti omínjone koeku mbahúkopinopea, vo'oku yupíheovo ákoyea omótova ongóvo."
57,1,13,"Mani ngaha'âti óveakoneye njokóyoke, mani huvo'óxonuti koeku óveango ra ika'ákovokutike, undi evótikokonoti koyúhoyea ra inámati ihíkauvoti íhae xoko Itukó'oviti. Kene mani énomonemaka ahe'ókopi koeku ákoyea melíkanu."
57,1,14,"Itea mbúva indúkea koêkuti koekúti koeku âvoyea énja iséneunoa. Unatí'inonune itúkeovo ya unátikoke iséneu ápeyea sínakonu, ya koêkuni itúkeovo mitatahí koetíke itíki, yeopâti kónokeamea kó'iyeaneye kuteâti koeku anjá'inoa, itea ákoti koati kehá'ayi kó'iyeaneye.<CM>"
57,1,15,"Yoko mani motovâti itúkeovo ipuhíkopeati ra Ónezimu xikóyoke yara kali ye'á koeti káxe, motovâti aúkopeovo xikóyoke ákoyeakunemo ipúhikapea ko'ítukeinopi."
57,1,16,"Yoko hainá'ikomo pohúneti motovâti ko'ítukeinopi, itea kó'oyene yupihovó koetímo itópoinopike koeku itúkopeovo koati pe'ínu ya xoko Kristu ákoti omotóva yokóvo. Koati énomone koéneye inzóneunoa. Ínapoxomo motokêa kó'iyeaneye iséneunoa vo'oku ko'ítukeinopi, koánemaka vo'oku itúkeovo pe'ínupone xoko Kristu.<CM>"
57,1,17,"Itukovo inixeâti indúkeovoxo he'íne, ngo'ítuketi ítuke Itukó'oviti kuteâtimaka îti, nemúkapaikopo ra Ónezimu. Kutí íxepa ûndi ne simô, aukápapune xikóyoke."
57,1,18,"Enepo áva ítukeinopi yanekôyo ákoti aunáti, itukovo apêti orévexopike, sikénane, undínemo porexópopea."
57,1,19,"Koati yútoe vô'um râ'a, undi Poûlu. Undínemo porexópopea, koêkuti orévexopike. Yoko ako ongónokoa éndo'okeopi ápeyea hána'iti yoréveunu. Koati vo'ónguke, vo'oku emo'u Itukó'oviti kémone njokóyoke, ápeinopi inámati apéyeati ukeâti xoko Itukó'oviti."
57,1,20,"Iti mbo'ínu xoko Vúnae, ngúxoa itíkimo kuteâti anjá'inopi koeku hókea uti Vúnae Jesus. Yane keuhépekopotimo inzóneu ikéneke Kristu.<CM>"
57,1,21,"Yundóxinopea ra koyuhópeti, enjoâti itíkimo kuteâti yunzó'inopi. Haina póhutinemo nê'e, itea énjoa anú'ukeamo émbemopike ne ítikemo."
57,1,22,"Yokóseananu, keúnakinonumaka imóngoku yóvokuke, vo'oku ngúxoa aúngopeovomo xepákuke koeku yépemo'ixinonu xoko Itukó'oviti.<CM>"
