Book,Chapter,Verse,Scripture
52,5,7,Unata hi tsizurubakanaha iwaze hi unata tsõsĩ zikzikuikiknaha asaktsa simysapybyrikitsa pypykbe mynakaranaha.
52,5,8,"Katsa batu. Katsa okoro ezektsa tsipitabakanahaziktsa watsa tsimyzurukunaha, Sesus taperyky. Tsipiperykynaha Sesus humo myspirikporẽtsa iharere bo zuba hyỹ tsimykaranaha iwatsahi Satanas harere bo batu hỹ tsimaha. Mymysapybyitsa tu mahani tsimykaranaha. Deus humo mymypokzitsirẽtsa. Kytsa humo niwatihi mypokzitsirẽtsa. Sesus katsa mymyoktyhyryk ana hi taperyky.<CM>"
52,5,9,Deus nimywatawy. Iwatsahi katsa kino ituk mywahi tsinapykyryknaha. Mysapybyi ty tsikykaranaha tamoewy iwatahi Deus pahaokzohik ana humo hi nimywatawy. Mysapybyitsa tsikykaranaha ana humo hi sinini ykarawy bo Deus mymypeha ana humo hi Deus batu mytywatawy. Mypehakatsa Sesus Kiristu takino Deus bo mymyoktyhyryk ana humo nimywatawy.
52,5,10,"Atahi mysapyzeky nihyrikosokda iwatsahi katsa ituk mywahi tsimynapykyknaha. Tsimyhyrikosokdanahaze aibatohi eze zuba Sesus myziksizo ituk tsimynapykyryknaha. Mohyrikosokda byizeka aibani zuba Sesus myziksizo astatu, katsa ituk mywahi tsimynapykyryknaha.<CM>"
52,5,11,Iwatsahi iharere humo ustsa kytsa tysitsumuẽhĩnaha. Tynasiakuwykynaha. Katsa aba tsimyzurukunaha Sesus tuk mywahi tsimynapykyryknaha ana humo hi tynasiakuwykynaha.<CM>
52,5,12,"<TS1>Aba myspirikpowy pepykykze ahape mykarazo.<Ts>O mytukytsa asahi pahahyrinymyrykynaha pykyhytu siharere bo wabyziutaha. Asahi ahahumo simypokzitsiukrẽtsa mykaranaha, hawa mypehakatsa Sesus motsasoko naha tihi mykaranaha. Asahi pahahyrinymyrykynaha. Ahatsyhyryze pahatsumuẽhĩkĩnaha ahapehatsa moziknaha."
52,5,13,"Iwatsahi sihumo ahamypokzitsiukrẽtsa tsimykaranaha. Iwatsahi mykparawytsa. Mypehakatsa Sesus nisiwatawy nahatsa pahatsumuẽhĩnaha, iwaze pahatsumuẽhĩnahaze tysipokzitsikinahaktsa kytsa! tsimaha. Ahatuk zeka awatu tynakaranaha! Ahakurẽtsa tsimoziknaha.<CM>"
52,5,14,"O mytukytsa kaharere motsasokozo. Kytsa asaktsa sidikarẽnikitsa pe:<CM>— Myhyriziktsokzawy humo tyzikbyituhukunahaktsa — tsimaha. Siakubyitsa tynasiakuwykynaha. Kytsa Sesus harere humo tsikaeni zuba sihyrinymy zeka iwatsahi ihumo puẽtsik zuba nisispirikponaha asahi tysitsumuẽhĩnaha. Sipybyrẽnikitsa tysitsumuẽhĩnaha, ahapybybyihu ja tsimaha. Kytsa sasabyitsa humo ja ahakubyrisoroku. Tohi ahatuk imysapybyita ty my zeka ba zik taokani, ihumo wasani tynakara iwa ahatuk tynakaranaha."
52,5,15,Pykyhytutaha! Ikiahatsa aty pahakyrity zeka ba zikatsapusare. Aty pahakyrityzeka ba zikaha tsapusare. Ikiahatsa tsipokzitsinaha. Ahatuk sasabyitsa humo tysipokzitsikinaha hỹ.<CM>
52,5,16,Ahahakurẽtsa tynapykyknaha!<CM>
52,5,17,Deus bo zuba tynapamykysokonaha kytsa! Deus bo tsimykaranaha.
52,5,18,"Deus bo tyzikbyituhukunahatu nawa tsimaha:<CM>— O Deus ikia humo mykurẽtsa tsimaha. Amy ty mybo nyny tsimykara naha ty wasani my — tsimaha. Iwa tsimypamykysokonaha Deus pe tsimykaranaha. Ahaku zeka iwa Deus bo tsimypamykysokonaha. Ahakubyize kino iwa Deus bo tsimypamykysokonaha. Hawa ha tsihokdaharẽna zeka iwa tsimypamykysokonaha. Ana hi Deus mozihikik, Sesus tuktsa bo mozihikik. Wasani my tsimykaranaha Deus hyrikoso batu meky watu tsimaha.<CM>"
52,5,19,<sup>(19-20)</sup> Aty ahatuk motsasoko zeka Deus hyrikoso humo tsiwabytoktokonahaktsa. Deus hyrikoso abo motsasoko zeka pykyhytu wabyziutaha. Wabyziu byizeka ba abo motsasozo my iwatsahi iharere bo pykyhytu wabytaha.
52,5,20,(-)
52,5,21,Kytsa tihi:<CM>— O katsaktsa Deus hyrikoso humo tsimytsasokonaha — nikaranaha. Siharere soho humo mytsatyziutaha. Siharere wasani habo zuba hyỹ tsimaha. Siharere sapy byizeka ana bo ka ba hỹ tynakaranaha iwaze kytsa mybarapetu nikaranaha.
52,5,22,Hawa mysapybyiwy zeka tsimoewynahaktsa!<CM>
52,5,23,Deus hi mymyakuwyky hỹ. Utakta ipe my:<CM>— O Deus tysipokzitsikikta. Iwatsahi simysapyrẽtsa moziknaha — my. Sesus Kiristu myziksizoze ahamysapyrẽtsa hỹ. Batu ahasikpyby. Deus pahapokzitsiki iwatsahi mypehakatsa Sesus Kiristu myziksizoze batu ahasikpyby my.
52,5,24,Deus hi nimywatawy iwatahi namypokzitsiki. Iharere wasani my hawa ziknakara atsawatu mynakara.<CM>
52,5,25,Ikiahatsa mytsyhyryze Deus bo tsimypamykysokonaha. Katsa atukytsa tsimaha.<CM>
52,5,26,Mytukytsa bo tuharapehapyryknahaktsa kytsa.<CM>
52,5,27,Uta ahabo motsasoko Sesus harere ty motsasoko. Amy ty ziwatahaka ustsa mytukytsa sasabyitsa bo tsipinynaha.<CM>
52,5,28,<TS1>Deus pahasapywyky.<Ts>Abaka Deus pe my:<CM>— O Sesus Kiristu tysipokzitsikikta. Sihumo amypokzitsiukta — my. De.<CM><PI6>Pauro<CM>
53,1,1,"<TS1>Pauro Tesaronika ezektsa bo ziwatahakazo<Ts>Uta Pauro ikiahatsa bo piwatahaka. Siras Timoteo iwatsa katuk mykaranaha. Ikiahatsa Tesaronika ezektsa, Sesus tuktsa tsimaha. Ahabo hi piwatahaka."
53,1,2,Deus myzo. Atahi pahapokzitsiki. Mypehakatsa Sesus Kiristu kino niwatihi pahapokzitsiki. Deus Sesus Kiristu ahatsa pahapokzitsikinaha. Iwatsahi Deus humo ahakurẽtsaktsa anawa hi Deus mozihikik.<CM>
53,1,3,"<TS1>Kiristu myziksizoze hawa imyzubaha mozurukunaha, ana soho motsasoko ihuak ty mybo nyny my.<Ts>O mytukytsa ahahumo mykurẽtsa Deus bo tsimypamykysokonahaze:<CM>— O Deus Tesaronika ezektsa, asahi Sesus tuktsa humo mykurẽtsa — tsimykaranaha. Iwatsahi wasani mykaranaha. Sesus humo tsimyspirikpotohinaha. Tyharape pokzitsikinaha. Tyharape pokzitsitohinaha. Iwatsahi mykurẽtsa."
53,1,4,Kytsa bo niwatihi ahasoho ty tsimypamykysokonahaze mykurẽtsa. Asahi Deus harere wabytsitsa izumubanahaze ahasoho ty tsimypamykysonaha. Katsaktsa ahasoho ty ustsa Sesus tuktsa bo tsimypamykysokonaha. Hawa ahapunihikrẽtsa tsimoziknaha. Iwatsatu sinini tsimykaranaha. Sesus humo ahaspirikporẽtsa iwaze ustsa kytsa pahasininiwykynaha. Sesus humo ahaspirikporẽtsa tsimykaranaha. Ana soho hi ustsa tuktsa bo katsa tsimypamykysokonaha.
53,1,5,Ahasininiwy humo tsimykaranaha. Anatyhi Deus ahabo wasani mykara piwatawyky.<CM>Ahasininiwy humo Deus tyryktsa tsimoziknaha. Ahasininiwy soho humo ahamysapyrẽtsa tsimoziknaha.
53,1,6,Iwatahi Deus wasani mykara. Hawa ha tsa pahasininiwyky iwaze Deus tihi mysisininiwyky. Iwa Deus wasani piwatawy.
53,1,7,Sesus myziksizoze ba sininizo zikaha. Katsa niwatihi mytsaty mytsaty byija taha. Mypehakatsa Sesus myziksizoze mykurẽtsa tsimoziknaha. Sesus bijoikpe ikny mynasik naha humo taperyky. Sesus mynasikze ituk bijoikpe iknyktsa mynasiknaha. Sizikwyrẽnikitsa.<CM>
53,1,8,Mynasikze izo hyrizik waha my. Hawa izo mokoroba nahawa atahi amy imysapybara pepykwy. Iwa my. Myziksizoze asahi Deus humo simykparawybyitsa mysisininiwyky. Myziksizoze asahi Deus harere humo hỹbyi ziknakaranahatsa mysisininiwyky.
53,1,9,Asaktsa Deus pauk baze ba zikaha metutu tahawahi mynapykyryknaha. Iwa mysisininiwyky. Deus zuba imysapyrẽnikita my ana humo kino batu sihyrinymyry.
53,1,10,Sesus myziksizoze iwa pomoze. Ityryktsa isoho ty mopamykysoziukunaha. Asahi ihumo sispirikporẽtsa iwaze ipe maha:<CM>— O Sesus ikia zuba wasani tsinakarata. Ikia hi tsamysapyrẽta — maha. Ikiahatsa kino niwatihi situk Sesus bo tsimypamykysoziukunaha. Ihumo ahaspirikporẽtsa iwatsahi ibo tsimypamykysoziukunaha. Isapyha humo hyỹ tsikykaranaha iwatsahi Sesus bo myharere tsiziubakanaha.<CM>
53,1,11,Iwaze katsa Deus bo tsimypamykysonahaze. Pororo tsimykaranaha Deus bo ikiahatsa tsyhyryze tsimypamykysonaha. Ikiahatsa botu Deus harere bo hyỹ tsikaha. Iwatsahi ipe tsimaha:<CM>— O Deus Tesaronika ezektsa ahumo atyryktsa moziknaha. Ikia tysitsumuẽhĩkĩ iwatsahi simysapyrẽtsa moziknaha. Asahi wasaniha mozihikiknaha iwatahi tysitsumuẽhĩkĩ. Hawa wasani mozihikiknaha iwa sibo tsimykara. Azikwy humo simysapyrẽtsa moziknaha. Hawa ha ty Sesus humo sispirikporẽtsa moziknaha — tsimaha. Iwa Deus bo ahatsyhyryze tsimaha.<CM>
53,1,12,"Iwaze kytsa mypehakatsa Sesus soho ahahumo mopamykysoziukunaha. Iwa zeka ahatuk tu niwatihi Deus humo tsiknakokonaha. Ikiahatsa kino niwatihi Sesus bo tsimysakibazikiknaha. Iwaze Deus pahapokzitsiki. Mypehakatsa Sesus zipehata kino niwatihi pahapokzitsiki, asahi pahapokzitsikinaha.<CM>"
53,2,1,<TS1>Sesus sukmo sohowy myziksizoze sa hawa maha.<Ts>O katukytsa. Aba mypehakatsa Sesus Kiristu myziksizo naha soho humo mytsaty taha. Katsa ibo harape bo tsinazuzuknaha ana humo hi mytsaty tsimaha. Katsa ahape tsimaha.
53,2,2,Mytsaty mytsaty byijataha. Kytsa ahabo motsasonaha zeka:<CM>— O iwaha pomoze Sesus myziksizoze botu ziharamu — mykaranahaze. Ikiahatsa waby waby byitaha. Asahi mybarapetu mykaranaha. Asahi mymyspihikbatakanaha zeka:<CM>O iwaha pomoze Sesus myziksizoze botu ziharamu Deus hyrikoso mype nikara asahi mybarapetu mykaranaha. Ustsa kino:<CM>— O iwaha pomoze Sesus myziksizoze botu ziharamu Pauro mybo ziwatahaka asa kino niwatihi mybarapetu mykaranaha. Anaharere humo hi waby waby byitaha — mybarapetu mykaranaha.<CM>
53,2,3,Siharere humo ka ja paikpa mytsaty mytsaty byitaha. Siharere bo ka waby waby byitaha. Mymyspihikbataikiknaha zuba. Ikiahatsa pykyhytutaha. Iwa ha mozumuze kytsa sizubarẽtsa Deus harere bo batu hỹ zikaha. Tapara iwa maha. Simysapybyitsa mykaranaha ana humo kino siakparawy. Tapara kytsa Deus harere bo batu hỹ mykaranaha. Kyze maku mozumu atakta sipehakatsa mozik. Atahi Deus sukyrytsitsa pehatsa mozik. Ata kino Deus siakbatsa sapy bo myzipeha. Mopykba.
53,2,4,Tapara kytsa mysimyiwy. Nanabyitaba kytsa bo mybarapetu mykara. Imysapybyita mozuruku. Kytsa pipehanaha zeka atahi batu ma ziky batu isopyksapy. Amy humo kytsa wasani mytsaty mykaranaha ana humo hi batu hỹ my. Uta zuba abazubata my. Deus wahoro zubata bo mytsuk. Anaeze dyhy my. Atahi — Utakta Deus my — iwa mybarapetu mykara. Imysapybyita mynakara iwatahi pispihikbataka.<CM>
53,2,5,Uta ahatuk ikykaraze Tesaronika eze ana soho hi iktsasoko. Kaharere kok tsihokdaharẽna! Uta ahatukze botu iktsasoko imysapybyita pehatsa soho humo botu iktsasoko.
53,2,6,Abaka Deus zikwy humo ba zikzumu. Iwaze pehatsa imysapybyita batu isukmo. Ana humo hi ahahyrinymyrẽtsa. Deus yhỹ my zeka imysapybyita mozumu. Isukmo byizeka mahani. Deus hyỹ myze zuba imysapybyita mozumu.<CM>
53,2,7,Abaka kytsa sizubarẽtsa imysapybyita pehatsa harere bo hyỹ mykaranaha. Iwatsahi simysapybyitsa mykaranaha. Deus harere bo yhỹhabyitsa mykaranaha iwatsahi batu sispirikpo. Deus imysapybyita pehatsa soho mymywatawyky. Aibani zuba imysapybyita pehakatsa mozumu. Aba Deus hyrikoso myzubaha humo tsimypokzitsiukrẽta. Atahi imysapybyita pehatsa pe batu hỹ my. Abahi atahi mymypokzitsiki piksispyk zeka. Iwaze imysapybyita pehatsa mozumu.<CM>
53,2,8,Iwaze imysapybyita pehatsa natakaha. Mypehakatsa Sesus Deus zipehata myziksizoze imysapybyita pehakatsa pibeze. Hu my humo zuba pibezehik. Myziksizoze okoro zikywa mozik. Niytahi imysapybyita pibezehik.<CM>
53,2,9,Iwaze imysapybyita pehakatsa Satanas harere bo hyỹ mykara. Satanas harereze mozumuku. Iwa mozumuze Satanas tamyrawy myziskyk. Itsapyriwy humo mysispihikbataikik. Amy ty kytsa zikaha baraty ana kino mykara. Tsapyriwy humo mykara. Iwa itsapyriwy piwatawyky. Kytsa bo mybarapetu mynakara. Ana pokso hi mypybyrẽtsa mykaranaha itsapyriwy pokso iwatsahi mysimyiwyikiknaha.
53,2,10,Kytsa mysispihikbataikik. Asahi mohokdanaha hỹ. Imysapybyita mykara sibo mybarapetu mykara. Asa kino mohokdanaha amy ty wasani humo batu siakparawy. Amy ty wasani ana humo hi batu waby zikaha. Iwatsahi simysapybyitsa mozihikiknaha. Deus bo mysioktyhyryk batu hỹ sisopyk.<CM>
53,2,11,Iwaze kytsa Deus harere humo batu siwaby. Myspihikbatawy zuba siakparawy. Iwatahi Deus kino niwatihi:<CM>— Ikiahatsa mospihikbatawy zuba ahakparawy. Iwa za iharere tsipiwabynaha — my. Iwaze mysispihikbatakanaha.
53,2,12,Iwatsahi tisapyrẽna ty Sesus soho humo batu hỹ sisopyk. Simysapybyitsa mykaranaha zeka sakurẽtsa mykaranaha. Imysapybara siakparawy. Iwatahi Deus ispe my:<CM>— O ikiahatsa batu ahamysapy. Iwatsahi batu katuk tynapykyryknaha. Ahawahi sinini ykarawy bo pahapeha ana bo metutu tsipahasapynaha — my.<CM>
53,2,13,<TS1>Ikiahatsa hi Deus harere bo hyỹ tsimaha.<Ts>O katukytsa ikiahatsa meky watu tsikyziknaha. Katsaktsa Deus bo tsimypamykysokonahaze ipe tsimykaranaha:<CM>— O Deus Tesaronika ezektsa asahi Sesus tuktsa humo sakurẽtsa moziknaha — tsimaha. Deus ahahumo tsimypokzitsiukrẽta iwatahi zahawatawy. Iwatsahi mykurẽtsa. Tubabatu zahawatawy. Iharere tsiwaby tsihikiknaha ikiahatsa bo ziwatawyky. Iwatsahi Deus hyrikoso humo iharere bo hyỹ tsimykaranaha. Wasani tsimykaranaha. Sesus humo ahaspirikporẽtsa. Ityryktsa tsikyziknaha.<CM>
53,2,14,Deus hi zahakzoko. Wasaniha humo zahakzoko. Katsa tisapyrẽna ty tsiktsasokonahaze zahakzoko. Sesus mypehakatsa nimykzo iwatsahi ituk tsimyzurukunaha. Katsa mykurẽtsa ituk tsimyzurukunaha. Zipehata Deus bo nimyoktyhyryk iwatsahi mykurẽtsa tsikyziknaha.<CM>
53,2,15,Iwaze mytukytsa amy ty katsa tsipahahyrinymyrykynaha pykyhytutaha tynakaranahaktsa! Amy ty katsa ikiahatsa bo tsiwatahakanaha pykyhytutaha tynakaranahaktsa! Tapara ustsa kytsa nimyhyrinymyrykynaha ana hi mysopyk niyzik. Ikiahatsa kino niwatihi mysopyk humo tsikspirikpotohinaha hỹ. Ana tyhi tsimykaranaha.<CM>
53,2,16,Mypehatsa Sesus myhumo tsimypokzitsiarẽta babata. Deus myzo kino niwatihi myhumo tsimypokzitsiarẽta. Botu mybo nitsasoko:<CM>— O ikiahatsa katuk ahawahi tsinapykyryknaha — my. Iharere humo mykurẽtsa. Mymypunihikwyky.
53,2,17,"Iwatsahi Deus bo tsimypamykysokonahaze ipe tsimaha:<CM>— O Deus tysitsumuẽhĩ, tysipunihikwyky. Iwaze hi pisapybakanaha. Wasape ha zuba motsasokonaha. Ikia humo simysapyrẽtsa moziknaha sakurẽtsa moziknaha — tsimaha.<CM>Iwa Deus bo ahatsyhyryze tsimypamykysokonaha.<CM>"
53,3,1,<TS1>Ikiahatsa mytsyhyryze Deus bo tsimypamykysonaha.<Ts>Abaka katukytsa ikiahatsa Deus bo mytsyhyryze typamykysonahaktsa! Iwa typamykysokonaha:<CM>— O Deus tisapyrẽna ty Sesus soho ty situk typamykysonahaze tysitsumuẽhĩ. Aidy sizubarẽtsa bo typamykysoziukunaha. Kytsa bo mopamykysokonahaze iwaze aharere bo hyỹ mykaranaha.
53,3,2,Sakurẽtsa tisapyrẽna humo maha. Ikiahatsa mywatsa my. O Deus sisakimyijanikitsa ba ziksisininiwynaha. Kytsa tisapyrẽna humo sispirikpobyitsa siaknitsitsa mysibakyzykynaha. Asahi simysapybyitsa mykaranaha. Ikia batu hỹ tsimy zeka ba ziksibanaha — tsimaha my.<CM>Iwa Deus bo mytsyhyryze tsimypamykysokonaha.<CM>
53,3,3,Mypehakatsa kino pahatsumuẽhĩekik. Pahakuwyky. Imysapybyita ba pahasininiwy. Sesus humo ka ba zahabezenaha Sesus ahahumo tsimypokzitsiukrẽta. Iwatahi imysapybyikita pokso ja ba ahapybyhuk.
53,3,4,Katsa ahahumo mykurẽtsa Sesus hi mymypokzitsiki ikiahatsa soho humo myspihikrẽtsa. Amy ty tsikahahyrinymyrykynaha ty atsatu tsimyzurukunaha. Myharere bo hyỹ tsimykaranaha.<CM>
53,3,5,"Katsa Deus bo tsimypamykysokonahaze ahatsyhyryze niwatihi:<CM>— O Deus sihumo tsimypokzitsiukrẽta. Ana soho ty hi tysihyrinymyryky. Sihyrizikbarasorykrẽtsa moziknaha. O mypehakatsa tysitsumuẽhĩ Kiristu wata sipunihikrẽtsa moziknaha. Zipehata tsipunihikrẽta ituktsa kino niwatihi iwata sipunihikrẽtsa moziknaha — tsimaha.<CM>Iwa Deus bo ahatsyhyryze tsimypamykysokonaha, de.<CM>"
53,3,6,<TS1>Sesus tuktsa tarabaja mahatsa.<Ts>Kyze mytukytsa usa spirikpowy tsimaha. Mypehakatsa Sesus Kiristu iharere ahabo tsimytsasonaha. Wastuhu kytsa ahatuk zeka batu tarabaja zikaha. Ba ziksitsumuẽhĩnaha. Tarabaja batu hỹ zikaha. Sizikarẽtsa. Myspirikpowy soho humo batu waby zikaha iwatsahi sibo batu tyso.
53,3,7,Ikiahatsa botu ahahyrinymyrẽtsa. Katsaktsa ahatukze tsikahatsumuẽhĩkiknaha. Tarabajaziu tsikykaranaha. Iwa zikzurukunaha. Katsaktsa mypasaratsihikrẽtsa. Iwatsahi ikiahatsa astatu namysopykzuku mywatsa ikiahatsa ahapasaratsihikrẽtsa tsimoziknaha.<CM>
53,3,8,Katsaktsa tarabajaziu tsikykaranaha. Okoroze unata kino niwatihi tarabaja tsikykaranaha. Ahadisahawy ty mybo nyny tsikykaranahaze katsa okyrysaro ty ahabo nyny tsikykaranaha. Ihuak ty okyrysaro nyny tsikykaranaha. Kytsa nimytsumuẽhĩkĩnaha zeka okyrysaro ty sibo nyny tsikykaranaha.
53,3,9,Iwa tsimyzurukunaha. Ikiahatsa astatu mysopykzukutsa kytsa. Mywatsa tihi tsimyzurukunahaktsa! Katsaktsa Sesus ykzohotsa disahawy ty mybo nyny tsimaha zeka wasani tsimaha. Katsa mykzohotsa ahawahoro tsarawybyita humo haĩhaĩ tsimaha zeka wasani tsimaha. Katsaktsa batu hỹ tsimaha. Katsa hi tsipahatsumuẽhĩnaha okyrysaro ty ahabo nyny tsikykaranaha. Iwaze myhyriziktsokzawy bo iktsa tsimaha. Iwaze ikiahatsa mywatsa tu tahaktsa!
53,3,10,Botu tsiktsasokonaha ahape tsimaha:<CM>— Aty mytuk mytytsumuehi ahabyizeka ba zik tadisaha. Aty mytuk yhỹ habyi zeka iwatahi idisahawy ty batu ibo nyny tsimaha — tsikaha.<CM>
53,3,11,Wastuhu kytsa ahatukze batu ahaty tsumuẽhĩ. Sizikarẽtsa maha mopamykysoikiknaha zuba. Batu iktsa zuba zikaha. Ana hi tsiwabynaha sizikarẽtsa soho iwatsahi tsinymyryzonaha ihyriziktsokzawy soho tsimaha.
53,3,12,"Myspirikpowy tsiwabytoktonaha. Wabyziutaha! Sihyriziktsokzahabyitsa pe my:<CM>— Mypehakatsa Sesus Kiristu humo tsipahakzonaha. Ihyriziktsokzawy humo zikbyituhukutu! Iwatsahi atukytsa tsimysidisahawykynaha. Pykyhytutaha humo, wasani tsimykaranaha — tsimaha."
53,3,13,"Ikiahatsa, mytukytsa hi batu ahaku byrizikzumu tisapybakanahaktsa! Ahamysapyrẽtsa tsimoziknaha.<CM>"
53,3,14,Aty myharere bo ahabyi zeka tsinytoktonaha. Aty myharere papeu humo batu hỹ my zeka ba ituk zikpamykyso. Batu ituk zikparak iwaze hi tisikpybyrẽta mozik.
53,3,15,Iwata humo ba zikmykyriwy. Atsy wata ipe tsimy:<CM>— O katsy Deus harere bo wabyty! Iharere bo hyỹ tsimy. Ikia Sesus humo tispirikporẽta tsimykta — tsimaha.<CM>
53,3,16,<TS1>Aba kaharere mopykyk.<Ts>Katsa Deus humo ahatsyhyryze tsikzapykykynaha. Katsa hi:<CM>— O mypehakatsa ikia tsimymykuwyky. Iwaze batu paikpa mytsaty tsimykaranaha. Ahakurẽtsa tsimynakaranaha hỹ — tsimaha.<CM>
53,3,17,"Abaka uta babata tu, piwataha. <i>Utakta Pauro ahahumo kahyrizikbarẽta</i> my. Iwa piwatahaka. Papeu humo tsizubarẽna iwa piwatahaka.<CM>"
53,3,18,<TS1>Deus pahasapywyky.<Ts>Abaka Deus pe my:<CM>— O mypehakatsa Sesus Kiristu tysipokzitsiki. Sizubarẽtsa humo tsimypokzitsiukrẽta — my. De.<CM><PI6>Pauro<CM>
54,1,1,<TS1>Pauro Timoteo bo tapara ziwatahaka<Ts>Uta Pauro. Timoteo abo piwatahaka. Kiristu Sesus zikykzohik. Sesus Kiristu Deus tazo bo mymyoktyhyrykta niwatihi zikpehahiknaha iwatatu iakzohota my. Sihumo Deus wasania ty mopamykysoko. Katsa Sesus humo myspihikrẽtsa.
54,1,2,Ikiakta katse wata. Ikia katuk Sesus humo aspirikporẽta. Deus pe my:<CM>— O Deus kazo Timoteo humo tyzipokzitsikita iwatahi kytsa nasipokzitsi. O kazo Kiristu Sesus mypehatsa humo niwatihi ahahumo tsakurẽta mykara — my.<CM>
54,1,3,<TS1>Kytsa asahi tahaspirikpowy baratyty mynakaranaha asa bo hi — niwazuba pyktaha — tsimy.<Ts>Ikia Epeso eze tsimytare. Nezeba Masedonia bo niukuruze ape:<CM>— Ikia Epeso eze tsimytare tsihikik iky. Abaka atsatu mykara Epeso tsimytare iwatahi asaktsa nisihyrinymyrykynahatsa asahi mybarapetu nikaranaha tysipehahik. Amy baratyty mysihyrinymyrykynaha. Deus harere batu mysihyrinymyrykynaha tahaharere ty zuba kytsa bo mysihyrinymyrykynaha. Iwatahi ikia tysipehahik ispe tsimy:<CM>“O meky watu tsimysihyrinymyrykynaha. Niwazuba pyktaha! Ahahyrinymyry byiziky tsimy.
54,1,4,"Ahazotsa niakbakaranahatsa soho ty ka soso byitaha. Amy sinaro nikaranaha ana soho ty ka soso byitaha. Anatyhi tsimypamykysokonaha zeka kytsa Deus harere bo hỹ ahabyitsa. Tsimyhapepehakanaha zuba. Deus mybo tsimysapyrẽta ja mykaranaha, iwa motsasokonaha. Iwahatu ahazotsa harere ty ka soso byitaha” tsimy — my.<CM>Iwa sibo tsimytsasoko."
54,1,5,"Iwa sibo tytsaso iwatsahi simypokzitsirẽtsa mynakaranaha. Simysapybyitsa soho humo batu mytsaty mykaranaha zeka simypokzitsirẽtsa mykaranaha. Sesus humo mospirikpotohinaha zeka, kytsa humo simypokzitsiukrẽtsa mynakaranaha. Deus harere bo hyỹ mykaranaha zeka iwaze kytsa humo simypokzitsirẽtsa."
54,1,6,"Kytsa ahatukze kaharere humo batu siakparawy. Asahi batu wasani zikaha. Kytsa mekta ske buruk tu myzaranahaze tsa watsa moziknaha. Myzaranahatsa tihi:<CM>— Hãta sa iske — maha, tsawatsa kytsa Deus soho mopamykysokonaha zuba. Hawa mospirikpo maha. Asahi saksoho humo piwabynaha zuba ana humo hi siakparawy."
54,1,7,"Asa kino kytsa mysihyrinymyry tsihikiknaha. Mahani. Moises harere ty mysihyrinymyrykynaha batu zikaha. Amy ty motsasokonaha ana humo hi batu sihyrinymyry. Batu wabyziuhu zikaha iwatsahi batu sihyrinymyry. Motsasokonahaze:<CM>— Katsaktsa myhyrinymyrẽtsa — asaktsa mybarapetu mykaranaha, iwatsahi waby waby byitaha.<CM>"
54,1,8,Deus harere ana hi Moises ziwatahaka tisapyrẽna my. Ana humo hi myhyrinymyrẽtsa. Ana humo kino mytsaty tsimaha zeka wasani tsimaha. Ana humo hi hyỹ tsimaha zeka wasani tsimaha.
54,1,9,"Iwahatu Deus harere ty Moises pe niy. Astatu Moises iharere ziwatahaka. Kytsa simysapybyitsa mykaranaha asa bo hi ziwatahaka. Kytsa batu simysapy asa bo hi ziwatahaka. Kytsa batu wasani mykaranaha asa bo hi ziwatahaka. Taparaka Deus harere ty sibo nyny niy. Kytsa iharere humo batu siakparawy. Kytsa mypehatsa harere bo batu yhỹ niaha. Kytsa Deus humo batu sispirikpo, asaktsa simysapybyitsa nikaranaha. Asahi tahazotsa nasibakanaha, ustsa kytsa kino niwatihi nasibakanaha iwatahi sibo ziwatahaka. Taparaka Moises Deus harere ziwatahaka.<CM>"
54,1,10,"Kytsa ustsa okeza nasihuahuakanaha, wytykyryk kino niwatihi asizahi tahawakytykyryk pytsa batu iktsa zuba zikaha. Kytsa naharapewowokonaha. Asahi jabyitsa nasiaksekenaha. Kytsa okyrysaro yksetsitsa sitsyhyryboarẽtsa maha. Simyspihikbatanikitsa. Siharerewabymybarẽtsa bo imysapybyitsa mykaranaha iwa asa kino zuba Deus harere ziwatahaka, ana humo hi hyỹ maha zeka tahamysapybyi pimoewynaha."
54,1,11,"Deus kape niy:<CM>— Wasania ty tytsasokta! niy. Nanabyitaba kaharere tytsaso niy. Anaharere zuba motsasoko. Ana pe wasani ty my. Deus imysapyrẽnikita, ata zuba wasani mykara — niy.<CM>"
54,1,12,<TS1>Hawa Deus Pauro zipokzitsiki.<Ts>Kiristu Sesus mypehatsa kape niy:<CM>— O ikia zawatawy iwaze tsimysapyrẽta tsimozik. Iwaze nanabyitaba kasoho wasani tsimytsasoko iwa katsyhyryze tarabajatykta tsipiktsumuẽhĩ — niy.<CM>Kyze Sesus tazikwy ty kabo nyny niy iwahatu isoho wasani motsasoko. Atahi kahumo tsimypokzitsiukrẽta iwatahi kakurẽta.
54,1,13,"Taparaka ihumo batu kakparawy. Sesus tuktsa ziknasisukyryky, Sesus kino batu kakparawy. Deus batu kanyhy. Kaspirikpobyita hi batu kahyrinymyry. Atahi iwatatu mozikpokzitsiki."
54,1,14,Iwaze mypehatsa uta kahumo tsimypokzitsiarẽta. Ihumo kaspirikporẽta ikyzik. Abaka ustsa kytsa humo kamypokzitsiarẽta ana humo hi zikyrinymyryky. Kiristu Sesus tuk tsinapykyryknahaze iwa tsimyzurukunaha.
